"company","category","size","title","level","city","url","updated"
"Gong.io","AI/ML","l","Director of Quality and Reliability","Executive","רמת גן","https://il.linkedin.com/jobs/view/director-of-quality-and-reliability-at-gong-4100581052?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-15"
"Cato Networks","Cybersecurity","l","Automation Team Leader","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/automation-team-leader-at-cato-networks-4102427995?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-15"
"Elbit Systems","Aerospace","l","מנהל.ת SQA","Manager","חיפה","https://il.linkedin.com/jobs/view/%D7%9E%D7%A0%D7%94%D7%9C-%D7%AA-sqa-at-elbit-systems-israel-4062459795?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-14"
"Elbit Systems","Aerospace","l","Configuration Control Engineer","Engineer","חיפה","https://il.linkedin.com/jobs/view/configuration-control-engineer-at-elbit-systems-israel-4061317322?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-14"
"Elbit Systems","Aerospace","l","טכנאי.ת בדיקות אינטגרציה","Engineer","חיפה","https://il.linkedin.com/jobs/view/%D7%98%D7%9B%D7%A0%D7%90%D7%99-%D7%AA-%D7%91%D7%93%D7%99%D7%A7%D7%95%D7%AA-%D7%90%D7%99%D7%A0%D7%98%D7%92%D7%A8%D7%A6%D7%99%D7%94-at-elbit-systems-israel-4062488953?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-14"
"PlainID","Cybersecurity","m","QA Team Leader","Manager","תל אביב - יפו","https://www.comeet.com/jobs/plainid/C4.00C/qa-team-leader/A3.C41?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-13"
"Motorola Solutions","Telecommunications","xl","Team lead Manual QA","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/team-lead-manual-qa-at-motorola-solutions-4077263969?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-13"
"Motorola Solutions","Telecommunications","xl","Tech lead Manual +Automation QA","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/tech-lead-manual-%2Bautomation-qa-at-motorola-solutions-4077264867?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-13"
"Palo Alto Networks","Cybersecurity","xl","Senior Functional Windows QA Engineer (Cortex XDR)","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/senior-functional-windows-qa-engineer-cortex-xdr-at-palo-alto-networks-4097633490?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-13"
"Nvidia","AI/ML","l","Senior Software QA Automation Engineer","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/senior-software-qa-automation-engineer-at-nvidia-4082080907?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-13"
"Fetcherr","AI/ML","m","QA Automation Engineer","Engineer","נתניה","https://www.comeet.com/jobs/fetcherr/68.006/qa-automation-engineer/71.B41?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-12"
"AugMedics","AR/VR","m","QC Inspector","Engineer","יקנעם עילית","https://www.comeet.com/jobs/augmedics/26.00C/qc-inspector/68.E44?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-12"
