"company","category","size","title","level","city","url","updated"
"Agoda.com","E-commerce & Retail","xl","Content Marketing Director (B2B Marketing) – Bangkok Based, Relocation Provided","Executive","רמת גן","https://il.linkedin.com/jobs/view/content-marketing-director-b2b-marketing-%E2%80%93-bangkok-based-relocation-provided-at-agoda-4033128145?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-15"
"Agoda.com","E-commerce & Retail","xl","Content Strategy Director (B2B Marketing) – Bangkok Based, Relocation Provided","Executive","רמת גן","https://il.linkedin.com/jobs/view/content-strategy-director-b2b-marketing-%E2%80%93-bangkok-based-relocation-provided-at-agoda-4033125363?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-15"
"Agoda.com","E-commerce & Retail","xl","Associate Director of Integrated Marketing Communications (B2B Marketing) Bangkok Based, Relocation Provided","Executive","רמת גן","https://il.linkedin.com/jobs/view/associate-director-of-integrated-marketing-communications-b2b-marketing-bangkok-based-relocation-provided-at-agoda-4033124503?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-15"
"MyHeritage","Digital Media","l","Telemarketing Representative","Marketeer","אור יהודה","https://il.linkedin.com/jobs/view/telemarketing-representative-at-myheritage-4005943338?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-14"
"Natural Intelligence","AdTech","l","Marketing Content Manager","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/marketing-content-manager-at-natural-intelligence-4050982758?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-14"
"Agoda.com","E-commerce & Retail","xl","Associate Director of Flights Marketing – Bangkok Based, Relocation Provided","Executive","רמת גן","https://il.linkedin.com/jobs/view/associate-director-of-flights-marketing-%E2%80%93-bangkok-based-relocation-provided-at-agoda-4047858739?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-14"
"Wix","E-commerce & Retail","l","French Marketing Localization Expert","Marketeer","מתחם גלילות","https://il.linkedin.com/jobs/view/french-marketing-localization-expert-at-wix-4047858372?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-14"
"AI21 Labs","AI/ML","l","Content Evaluator","Marketeer","תל אביב - יפו","https://www.comeet.com/jobs/ai21/E6.001/content-evaluator/F2.B4B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-13"
"ryze beyond","AdTech","m","Gaming Marketing Analyst","Marketeer","תל אביב - יפו","https://il.linkedin.com/jobs/view/gaming-marketing-analyst-at-ryze-beyond-4050683381?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-13"
"Maelys Cosmetics","E-commerce & Retail","m","User Acquisition Manager","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/user-acquisition-manager-at-ma%C3%ABlys-4047158095?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-13"
"SysAid","Productivity","l","Marketing Specialist- maternity leave replacement","Marketeer","תל אביב - יפו","https://il.linkedin.com/jobs/view/marketing-specialist-maternity-leave-replacement-at-sysaid-4050752676?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-13"
"Easy","E-commerce & Retail","m","Senior Product Marketing Manager","Manager","קריית ים","https://il.linkedin.com/jobs/view/senior-product-marketing-manager-at-easy-4022823717?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-13"
"NICE","Cybersecurity","l","Internal Communications Manager","Manager","רעננה","https://il.linkedin.com/jobs/view/internal-communications-manager-at-nice-4027018795?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-13"
"Redefine Meat","Sustainable Technology","m","PPC Campaign Manager","Manager","רחובות","https://il.linkedin.com/jobs/view/ppc-campaign-manager-at-redefine-meat-4047333792?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-13"
"Zencity","AI/ML","m","Digital Campaign Manager","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/digital-campaign-manager-at-zencity-4025870908?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-13"
"Semperis","Cybersecurity","l","Employer Branding Manager","Manager","רמת גן","https://il.linkedin.com/jobs/view/employer-branding-manager-at-semperis-4031151717?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-12"
