"company","category","size","title","level","city","url","updated"
"monday.com","Productivity","l","Experienced Salesforce Developer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/experienced-salesforce-developer-at-monday-com-4208258191?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-25"
"SodaStream","E-commerce & Retail","l","נציג/ת מכירות","Representative","כפר סבא","https://www.comeet.com/jobs/sodastream/40.008/None/5D.040?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-22"
"K2view","Cloud Computing","m","Sales Development Representative","Representative","יוקנעם עילית","https://il.linkedin.com/jobs/view/sales-development-representative-at-k2view-4232662081?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-22"
"Quicklizard","E-commerce & Retail","m","Sales Development Representive - DACH","Representative","אור יהודה","https://il.linkedin.com/jobs/view/sales-development-representive-dach-at-quicklizard-4235352248?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-22"
"Papaya","Digital Media","l","VIP Account Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/vip-account-manager-at-papaya-4157794103?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-22"
"Quicklizard","E-commerce & Retail","m","Sales Development Representative- France / Benelux","Representative","אור יהודה","https://il.linkedin.com/jobs/view/sales-development-representative-france-benelux-at-quicklizard-4235353136?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-22"
"Nova Measuring Instruments","Semiconductors","l","Business Application Manager","Manager","רחובות","https://il.linkedin.com/jobs/view/business-application-manager-at-nova-ltd-4133035290?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-21"
"Mize","E-commerce & Retail","m","Travel-Tech Account Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/travel-tech-account-manager-at-mize-4234400036?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-21"
"EndyMed","Health","m","Import Export & Sales Administrator","Representative","קיסריה","https://il.linkedin.com/jobs/view/import-export-sales-administrator-at-endymed-medical-4231144726?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-21"
"TAT Technologies","Aerospace","l","Senior Account Manager מוביל.ת מנהלי לקוחות","Representative","קריית גת","https://il.linkedin.com/jobs/view/senior-account-manager-%D7%9E%D7%95%D7%91%D7%99%D7%9C-%D7%AA-%D7%9E%D7%A0%D7%94%D7%9C%D7%99-%D7%9C%D7%A7%D7%95%D7%97%D7%95%D7%AA-at-tat-technologies-ltd-4234422515?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-21"
"Riverside.fm","AI/ML","l","Business Development Representative - Israel","Representative","תל אביב-יפו","https://www.comeet.com/jobs/riverside-fm/66.009/business-development-representative---israel/70.357?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-20"
"Comsec","Cybersecurity","l","FP&A Business Partner","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/fp-a-business-partner-at-comsec-4231836416?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-20"
"Riskified","Fintech","l","Business Development Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/business-development-manager-at-riskified-4231146258?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-20"
"Tymely","AI/ML","s","Sales Development Representative","Representative","רמת גן","https://il.linkedin.com/jobs/view/sales-development-representative-at-tymely-4233823879?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-20"
"Machinix","Productivity","xs","Account Executive (DACH)","Representative","ראשון לציון","https://il.linkedin.com/jobs/view/account-executive-dach-at-machinix-4232214244?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-20"
"Cellebrite","Cybersecurity","l","Competitive Intelligence Manager","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/competitive-intelligence-manager-at-cellebrite-4231814118?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-20"
"Natural Intelligence","AdTech","l","Account Executive","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/account-executive-at-natural-intelligence-4232770837?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-19"
"Roojoom","AI/ML","s","US Business Development Manager - Israel, working in U.S. hours","Manager","רמת גן","https://il.linkedin.com/jobs/view/us-business-development-manager-israel-working-in-u-s-hours-at-roojoom-4230584946?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-19"
"Stampli","Fintech","l","Go-to-Market (GTM)  Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/go-to-market-gtm-engineer-at-stampli-4232431032?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-18"
"DOT Compliance","Health","m","Salesforce Technical Operation Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/salesforce-technical-operation-engineer-at-dot-compliance-4232471032?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-18"
"Gero 3 D","Health","xs","Sales Development Representative","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-development-representative-at-gero3d-4230513931?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-18"
"Natural Intelligence","AdTech","l","Sales Team Leader","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-team-leader-at-natural-intelligence-4232431479?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-18"
"Nayax","Fintech","l","Nayax Energy Sales Manager – European Market (Remote)","Manager","הרצליה","https://il.linkedin.com/jobs/view/nayax-energy-sales-manager-%E2%80%93-european-market-remote-at-nayax-4246764981?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-17"
"Noma Security","Cybersecurity","s","Technical Account Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-account-manager-at-noma-security-4247347318?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-17"
"SodaStream","E-commerce & Retail","l","נציג/ת שירות לקוחות","Representative","כפר סבא","https://www.comeet.com/jobs/sodastream/40.008/--/4D.04F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-15"
"Upstream Security","Cybersecurity","m","Business Development Representative (BDR)","Representative","הרצליה","https://www.comeet.com/jobs/upstream/E4.003/business-development-representative-bdr/A0.351?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-12"
"Beamr","Cloud Computing","s","Senior SDR","Representative","הרצליה","https://www.comeet.com/jobs/beamr/A9.00B/senior-sdr/71.15A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-08"
"Silverfort","Cybersecurity","l","Sales Enablement Specialist","Representative","תל אביב-יפו","https://www.comeet.com/jobs/silverfort/54.007/sales-enablement-specialist/F2.558?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-07"
"Silverfort","Cybersecurity","l","Competitive Intelligence Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/silverfort/54.007/competitive-intelligence-manager/0E.F49?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-04-22"
"ThetaRay","Fintech","m","Sales & Business Development Representative","Representative","הוד השרון","https://www.comeet.com/jobs/thetaray/72.00F/sales--business-development-representative/AC.054?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-03-24"
"Netafim","Sustainable Technology","l","Sales Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/netafim/B7.002/sales-manager/4E.150?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-03-05"
